algorithm,seed,trace,step,time_seconds,arrival_rate,active_instances,pending_startup,queue_length,action,reward,instance_seconds,utilization,sla_violation_fraction,forecast_used,forecast_error,timely_completions,late_completions,rejections,timeouts
Dyna-Q,11,burst,5,360.0,115.36666666666666,3,0,0,1,1.4,180.0,0.38403906153184675,0.0,115.28999349999998,-0.07667316666668,6925,0,0,0
Dyna-Q,11,burst,6,420.0,682.1333333333333,3,0,5961,1,-5.579428383480151,180.0,0.9999811844881425,0.9976547305800252,115.31299544999997,-566.8203378833333,82,17676,4255,12951
Dyna-Q,11,burst,7,480.0,678.7333333333333,3,1,5995,2,-5.9991666666666665,240.0,1.0,1.0,285.35909681499993,-393.3742365183334,0,17902,4761,18027
Dyna-Q,11,burst,8,540.0,679.8166666666667,4,0,5995,1,-5.799166666666666,240.0,1.0,1.0,403.37136777049994,-276.4452988961668,0,24179,4806,11803
Dyna-Q,11,burst,9,600.0,680.1666666666666,4,1,6000,2,-6.2,300.0,1.0,1.0,486.30495743935,-193.86170922731662,0,24066,4799,11940
Dyna-Q,11,burst,10,660.0,113.66666666666667,5,0,0,1,-2.4807767293145133,300.0,0.3931361728517402,0.5801294548857522,544.463470207545,430.79680354087833,5384,6414,0,1025
Dyna-Q,11,burst,11,720.0,116.38333333333334,5,0,0,1,1.0,300.0,0.23514657639735181,0.0,415.22442914528153,298.8410958119482,6983,0,0,0
Dyna-Q,11,burst,12,780.0,114.53333333333333,4,0,0,0,1.0,240.0,0.2841299038872852,0.0,325.57210040169707,211.03876706836374,6873,0,0,0
Dyna-Q,11,burst,13,840.0,113.16666666666667,3,0,0,0,1.2,180.0,0.3718633048013228,0.0,262.2604702811879,149.09380361452122,6789,0,0,0
Dyna-Q,11,burst,14,900.0,113.63333333333334,3,0,0,1,1.4,180.0,0.37881442433465384,0.0,217.53232919683154,103.8989958634982,6819,0,0,0
Dyna-Q,11,burst,15,960.0,364.2,3,0,3648,1,-5.14272886105159,180.0,0.9997720151220922,0.9891214768419317,186.36263043778206,-177.83736956221793,198,17730,0,273
Dyna-Q,11,burst,16,1020.0,370.65,3,1,3783,2,-5.6305,240.0,1.0,1.0,239.71384130644742,-130.93615869355256,0,17956,0,4148
Dyna-Q,11,burst,17,1080.0,371.71666666666664,4,0,2038,1,-5.139666666666667,240.0,1.0,1.0,278.9946889145132,-92.72197775215346,0,24040,0,7
Dyna-Q,11,burst,18,1140.0,365.98333333333335,4,1,0,2,-5.0385,300.0,0.9998747260340906,0.9730833333333333,306.8112822401592,-59.17205109317416,646,23354,0,0
Dyna-Q,11,burst,19,1200.0,117.63333333333334,5,0,0,1,1.0,300.0,0.23194812789085745,0.0,324.5628975681114,206.92956423477807,7058,0,0,0
Dyna-Q,11,burst,20,1260.0,116.8,5,0,0,1,1.0,300.0,0.23504137878297493,0.0,262.484028297678,145.68402829767797,7008,0,0,0
Dyna-Q,11,burst,21,1320.0,113.08333333333333,4,0,0,0,1.0,240.0,0.28323173381103856,0.0,218.77881980837458,105.69548647504125,6785,0,0,0
Dyna-Q,11,burst,22,1380.0,115.23333333333333,3,0,0,0,1.2,180.0,0.3886262965703976,0.0,187.07017386586222,71.83684053252888,6914,0,0,0
Dyna-Q,11,burst,23,1440.0,116.08333333333333,3,0,0,1,1.4,180.0,0.38527538218974594,0.0,165.51912170610353,49.435788372770205,6965,0,0,0
